NAME,TotalPop,White_NonHisp,Black,Asian,Hispanic,MedianIncome,BelowPoverty,BachelorsOrHigher,Male_Under18,Female_Under18,Male_18_34,Female_18_34,Male_35_64,Female_35_64,Male_65plus,Female_65plus,LaborForce,Unemployed,NoHealthInsurance,MedianRent,STATE,COUNTY,TRACT,TRACT_FIPS,Age_Under18,Age_18_34,Age_35_64,Age_65plus,Pct_Black,Pct_Hispanic,Pct_Asian,Pct_WhiteNonHisp,Pct_BelowPoverty,Pct_BachelorsPlus,Pct_Unemployed,Pct_Uninsured
Census Tract 8284.01; Cook County; Illinois,3519,2083,982,9,191,74349,470,472,203,83,54,0,108,61,60,52,1713,101,0,1347,17,31,828401,17031828401,286,54,169,112,27.90565501562944,5.427678317703894,0.2557544757033248,59.192952543336176,13.356067064506963,13.412901392441034,5.896088733216579,0.0
Census Tract 8284.02; Cook County; Illinois,3454,979,1916,47,413,60179,649,564,100,177,62,0,10,22,28,97,1584,184,17,1320,17,31,828402,17031828402,277,62,32,125,55.47191661841343,11.95715112912565,1.3607411696583671,28.343949044585987,18.789808917197455,16.328894035900404,11.616161616161616,0.4921829762594094
Census Tract 8285.03; Cook County; Illinois,4349,733,2815,0,361,44837,853,331,141,75,37,61,30,53,37,53,1930,187,140,1381,17,31,828503,17031828503,216,98,83,90,64.72752356863647,8.300758795125317,0.0,16.854449298689353,19.613704299839043,7.610945044837894,9.689119170984457,3.2191308346746377
Census Tract 8285.04; Cook County; Illinois,4761,846,2549,0,797,57175,1069,172,235,177,55,97,127,82,54,14,2226,437,17,1649,17,31,828504,17031828504,412,152,209,68,53.53917244276413,16.74018063432052,0.0,17.76937618147448,22.453266120562905,3.612686410417979,19.63162623539982,0.35706784289014915
Census Tract 8285.05; Cook County; Illinois,7112,1685,4142,24,1192,108854,917,1490,66,86,100,67,56,95,133,65,4118,262,18,1387,17,31,828505,17031828505,152,167,151,198,58.239595050618675,16.76040494938133,0.3374578177727784,23.692350956130483,12.893700787401574,20.95050618672666,6.362311801845556,0.2530933633295838
Census Tract 8285.07; Cook County; Illinois,4436,620,2718,32,201,83630,165,593,82,139,49,79,114,41,35,86,2086,209,11,1527,17,31,828507,17031828507,221,128,155,121,61.27141568981064,4.531109107303878,0.7213706041478809,13.976555455365194,3.719567177637511,13.367899008115419,10.019175455417066,0.24797114517583407
Census Tract 8285.08; Cook County; Illinois,4077,671,2396,0,744,29207,1159,343,291,180,44,0,42,319,114,55,1798,85,153,1075,17,31,828508,17031828508,471,44,361,169,58.76870247731175,18.24871228844739,0.0,16.458180034338973,28.427765513858226,8.413048810399804,4.727474972191324,3.7527593818984544
Census Tract 8286.01; Cook County; Illinois,4271,2467,874,11,751,101382,239,930,139,133,52,14,84,75,96,148,2233,167,15,1984,17,31,828601,17031828601,272,66,159,244,20.463591664715523,17.583704050573637,0.25755092484195735,57.76164832591899,5.595879185202528,21.774760009365487,7.47872816838334,0.35120580660266915
Census Tract 8286.02; Cook County; Illinois,4335,1704,1920,123,362,105199,401,774,119,73,62,9,97,23,44,0,2125,55,0,2380,17,31,828602,17031828602,192,71,120,44,44.29065743944637,8.350634371395618,2.837370242214533,39.307958477508656,9.25028835063437,17.854671280276815,2.588235294117647,0.0
Census Tract 8287.01; Cook County; Illinois,4330,890,2981,0,343,60129,1160,607,234,180,16,0,64,5,25,109,2008,391,0,951,17,31,828701,17031828701,414,16,69,134,68.84526558891454,7.921478060046189,0.0,20.554272517321014,26.78983833718245,14.018475750577366,19.47211155378486,0.0
Census Tract 8287.02; Cook County; Illinois,3823,905,2429,33,176,85417,362,508,119,101,53,131,57,78,57,83,2102,354,14,1658,17,31,828702,17031828702,220,184,135,140,63.536489667800154,4.603714360449908,0.8631964425843578,23.672508501177088,9.469003400470836,13.287993722207691,16.841103710751664,0.36620455139942454
Census Tract 8288.01; Cook County; Illinois,5257,1964,2174,139,593,117095,424,898,146,139,26,0,33,109,87,174,2537,170,10,1966,17,31,828801,17031828801,285,26,142,261,41.35438463001712,11.28019783146281,2.6440935894997146,37.3597108617082,8.065436560776108,17.081985923530528,6.700827749310209,0.19022256039566293
Census Tract 8288.02; Cook County; Illinois,3172,842,1145,16,849,71094,241,384,106,75,0,138,39,26,8,30,1465,129,0,1248,17,31,828802,17031828802,181,138,65,38,36.097099621689786,26.76544766708701,0.5044136191677175,26.544766708701133,7.597730138713746,12.105926860025221,8.805460750853241,0.0
Census Tract 8289; Cook County; Illinois,3825,583,2008,7,1204,58189,1164,325,159,23,256,7,43,99,32,22,1741,178,123,1048,17,31,828900,17031828900,182,263,142,54,52.49673202614379,31.477124183006538,0.1830065359477124,15.241830065359476,30.43137254901961,8.49673202614379,10.22400919012062,3.215686274509804
Census Tract 8290; Cook County; Illinois,853,0,783,0,70,-666666666,471,34,28,54,10,27,3,12,0,0,346,113,10,449,17,31,829000,17031829000,82,37,15,0,91.7936694021102,8.206330597889801,0.0,0.0,55.2168815943728,3.985932004689332,32.65895953757225,1.1723329425556859
Census Tract 8291; Cook County; Illinois,3201,546,687,0,1968,38988,890,60,120,139,36,24,102,28,65,10,1492,87,90,999,17,31,829100,17031829100,259,60,130,75,21.46204311152765,61.480787253983124,0.0,17.05716963448922,27.803811308965948,1.874414245548266,5.831099195710456,2.8116213683223994
Census Tract 8292; Cook County; Illinois,5930,1167,1242,0,3367,57796,1638,586,155,148,196,147,106,82,20,77,2444,152,0,1206,17,31,829200,17031829200,303,343,188,97,20.94435075885329,56.77908937605396,0.0,19.679595278246207,27.622259696458684,9.881956155143339,6.219312602291326,0.0
Census Tract 8293.01; Cook County; Illinois,3844,1387,1609,0,736,88750,339,501,47,259,21,111,111,57,23,36,1785,269,141,1577,17,31,829301,17031829301,306,132,168,59,41.857440166493234,19.14672216441207,0.0,36.08220603537981,8.818938605619147,13.033298647242455,15.070028011204482,3.6680541103017688
Census Tract 8293.02; Cook County; Illinois,3109,259,1698,7,1145,51725,1100,110,53,29,61,50,99,128,9,0,1518,250,55,1223,17,31,829302,17031829302,82,111,227,9,54.615632036024444,36.82856223866195,0.2251527822450949,8.330652943068511,35.38115149565777,3.5381151495657766,16.469038208168644,1.7690575747828883
Census Tract 8294.01; Cook County; Illinois,871,0,596,0,275,54875,86,20,21,5,23,24,35,0,0,0,442,107,0,744,17,31,829401,17031829401,26,47,35,0,68.42709529276694,31.572904707233068,0.0,0.0,9.873708381171067,2.2962112514351323,24.20814479638009,0.0
Census Tract 8294.02; Cook County; Illinois,3030,653,2061,12,174,59461,497,347,95,37,69,42,43,0,53,91,1735,184,28,914,17,31,829402,17031829402,132,111,43,144,68.01980198019803,5.742574257425743,0.39603960396039606,21.55115511551155,16.402640264026402,11.452145214521451,10.605187319884726,0.9240924092409241
Census Tract 8295; Cook County; Illinois,3934,1165,1382,16,1296,56250,902,322,90,173,60,101,102,16,14,14,1925,129,98,1105,17,31,829500,17031829500,263,161,118,28,35.12963904422979,32.943568886629386,0.4067107269954245,29.613624809354345,22.928317234367057,8.185053380782918,6.701298701298701,2.491103202846975
Census Tract 8296; Cook County; Illinois,3030,1485,373,87,833,67901,384,252,59,82,79,0,3,66,40,45,1248,111,0,974,17,31,829600,17031829600,141,79,69,85,12.31023102310231,27.49174917491749,2.8712871287128716,49.00990099009901,12.673267326732674,8.316831683168317,8.89423076923077,0.0
Census Tract 8297; Cook County; Illinois,2827,801,1741,56,199,53409,712,327,45,12,74,28,85,15,19,21,1213,148,136,924,17,31,829700,17031829700,57,102,100,40,61.58471878316236,7.039264237707818,1.9808984789529538,28.33392288645207,25.185709232401837,11.567032189600283,12.201154163231658,4.810753448885745
Census Tract 8298; Cook County; Illinois,6716,2248,3936,56,61,141250,166,1411,51,238,44,0,48,0,152,55,3448,170,0,2063,17,31,829800,17031829800,289,44,48,207,58.6063132817153,0.908278737343657,0.8338296605122096,33.4723049434187,2.47170935080405,21.009529481834424,4.930394431554524,0.0
Census Tract 8299.02; Cook County; Illinois,7161,463,6187,0,420,91585,673,1583,115,441,248,110,46,50,44,106,3725,640,135,1380,17,31,829902,17031829902,556,358,96,150,86.39854768887027,5.865102639296188,0.0,6.465577433319369,9.398128752967462,22.1058511381092,17.181208053691275,1.8852115626309174
Census Tract 8299.03; Cook County; Illinois,3717,401,3116,0,134,85972,178,592,192,225,18,82,18,12,39,11,2036,99,11,1849,17,31,829903,17031829903,417,100,30,50,83.83104654291095,3.6050578423459783,0.0,10.788270110304008,4.788808178638687,15.926822706483723,4.862475442043222,0.29593758407317733
Census Tract 8299.04; Cook County; Illinois,4383,2144,1942,134,150,79411,143,677,153,57,72,0,0,0,38,116,1957,257,0,2579,17,31,829904,17031829904,210,72,0,154,44.30755190508784,3.4223134839151266,3.0572667122975132,48.91626739676021,3.2626055213324205,15.446041524070273,13.132345426673481,0.0
Census Tract 8300.01; Cook County; Illinois,2144,1303,208,0,521,46250,527,110,35,39,16,31,12,20,75,48,968,71,21,877,17,31,830001,17031830001,74,47,32,123,9.701492537313433,24.300373134328357,0.0,60.774253731343286,24.580223880597014,5.130597014925374,7.334710743801653,0.9794776119402986
Census Tract 8300.03; Cook County; Illinois,8131,317,7028,0,321,128750,560,1391,151,485,0,115,169,55,26,51,4294,296,0,1488,17,31,830003,17031830003,636,115,224,77,86.43463288648383,3.947853892510146,0.0,3.8986594514819823,6.887221743942934,17.10736686754397,6.893339543549139,0.0
Census Tract 8300.04; Cook County; Illinois,6616,560,5540,171,227,109949,818,1040,241,165,70,70,151,175,36,134,3579,583,0,1850,17,31,830004,17031830004,406,140,326,170,83.73639661426844,3.431076178960097,2.5846432889963724,8.464328899637243,12.3639661426844,15.719467956469165,16.28946633137748,0.0
Census Tract 8300.05; Cook County; Illinois,3576,699,2738,69,20,84375,500,671,23,110,134,9,65,78,65,109,1669,70,23,3501,17,31,830005,17031830005,133,143,143,174,76.56599552572708,0.5592841163310962,1.929530201342282,19.546979865771814,13.982102908277405,18.763982102908276,4.194128220491312,0.6431767337807606
Census Tract 8300.06; Cook County; Illinois,2441,583,1737,74,47,60000,273,271,75,58,0,0,52,94,71,36,1272,131,75,421,17,31,830006,17031830006,133,0,146,107,71.1593609176567,1.925440393281442,3.031544448996313,23.883654240065546,11.183941007783694,11.102007374027039,10.29874213836478,3.0725112658746414
Census Tract 8300.07; Cook County; Illinois,4810,580,4114,0,116,57273,577,390,111,223,43,31,91,50,18,124,2557,237,0,1299,17,31,830007,17031830007,334,74,141,142,85.53014553014553,2.4116424116424118,0.0,12.058212058212058,11.995841995841996,8.108108108108109,9.26867422761048,0.0
Census Tract 8300.08; Cook County; Illinois,4100,282,3453,0,154,113125,152,784,123,75,33,0,128,28,73,38,2346,155,75,2356,17,31,830008,17031830008,198,33,156,111,84.21951219512195,3.7560975609756095,0.0,6.878048780487806,3.7073170731707314,19.121951219512194,6.606990622335891,1.8292682926829267
Census Tract 8301; Cook County; Illinois,2999,312,2425,0,205,94095,296,383,150,71,19,97,136,23,7,54,1470,48,0,2101,17,31,830100,17031830100,221,116,159,61,80.86028676225409,6.835611870623541,0.0,10.403467822607535,9.869956652217406,12.770923641213738,3.2653061224489797,0.0
Census Tract 8302.01; Cook County; Illinois,5101,906,4074,32,26,51748,517,462,111,25,84,145,205,0,43,109,2789,581,34,1324,17,31,830201,17031830201,136,229,205,152,79.86669280533228,0.5097039796118409,0.627327974906881,17.76122328955107,10.135267594589296,9.057047637718094,20.831839368949446,0.6665359733385611
Census Tract 8302.02; Cook County; Illinois,3680,843,2325,22,408,90105,910,529,56,70,13,64,117,32,46,26,1570,55,0,1700,17,31,830202,17031830202,126,77,149,72,63.17934782608695,11.08695652173913,0.5978260869565217,22.907608695652172,24.728260869565215,14.374999999999998,3.5031847133757963,0.0
Census Tract 8303; Cook County; Illinois,5137,948,3751,56,343,41250,775,530,175,94,1,38,34,131,19,57,2257,138,155,1278,17,31,830300,17031830300,269,39,165,76,73.01927194860814,6.677048861203037,1.0901304263188631,18.454350788397896,15.08662643566284,10.317305820517813,6.114311032343819,3.0173252871325675
Census Tract 8304; Cook County; Illinois,3916,554,2654,0,592,63182,781,302,62,177,51,14,44,18,25,52,2043,264,0,1681,17,31,830400,17031830400,239,65,62,77,67.7732379979571,15.117466802860061,0.0,14.14708886618999,19.9438202247191,7.711950970377937,12.922173274596183,0.0
Census Tract 8305; Cook County; Illinois,3703,20,33,0,3650,65795,391,166,0,204,85,30,87,83,32,72,1716,183,11,943,17,31,830500,17031830500,204,115,170,104,0.8911693221712126,98.56872805833108,0.0,0.5401026194977046,10.559006211180124,4.482851741830948,10.664335664335663,0.2970564407237375
Census Tract 8306; Cook County; Illinois,4733,2156,880,492,992,64261,679,1082,121,283,117,0,58,80,43,50,2990,243,105,1301,17,31,830600,17031830600,404,117,138,93,18.592858652017746,20.959222480456372,10.395098246355378,45.552503697443484,14.346080709909149,22.86076484259455,8.127090301003346,2.2184660891612085
Census Tract 8307; Cook County; Illinois,4096,1779,1354,308,564,67462,1022,1220,211,63,80,5,158,136,49,22,2702,155,38,1193,17,31,830700,17031830700,274,85,294,71,33.056640625,13.76953125,7.51953125,43.4326171875,24.951171875,29.78515625,5.736491487786824,0.927734375
Census Tract 8308; Cook County; Illinois,2502,1759,121,272,294,85819,153,883,37,28,9,14,95,73,0,33,2012,137,0,1500,17,31,830800,17031830800,65,23,168,33,4.836131095123901,11.750599520383693,10.871302957633892,70.30375699440448,6.115107913669065,35.29176658673062,6.809145129224651,0.0
Census Tract 8309; Cook County; Illinois,2918,1899,21,180,776,138092,110,966,170,59,14,0,64,23,19,10,2091,88,0,2317,17,31,830900,17031830900,229,14,87,29,0.7196710075394105,26.593557230980124,6.168608636052091,65.07882111034955,3.7697052775873887,33.104866346812884,4.208512673362027,0.0
Census Tract 8310; Cook County; Illinois,2277,1890,56,81,194,199886,132,783,73,91,0,0,37,0,8,19,1643,64,0,2508,17,31,831000,17031831000,164,0,37,27,2.4593763724198507,8.519982433025913,3.557312252964427,83.00395256916995,5.797101449275362,34.387351778656125,3.8953134510042604,0.0
Census Tract 8311; Cook County; Illinois,6828,2890,162,211,3412,97640,842,1857,171,28,17,127,90,231,54,69,4080,98,104,1570,17,31,831100,17031831100,199,144,321,123,2.3725834797891037,49.97070884592853,3.090216754540129,42.32571763327475,12.331575864089045,27.19683655536028,2.401960784313726,1.5231400117164615
Census Tract 8312; Cook County; Illinois,4657,284,216,0,4120,61250,487,214,237,80,107,66,97,30,40,22,2421,212,86,1299,17,31,831200,17031831200,317,173,127,62,4.638179085248013,88.46897144084174,0.0,6.098346575048314,10.457375993128624,4.595232982606828,8.75671210243701,1.8466824135709683
Census Tract 8313; Cook County; Illinois,1237,6,224,0,963,45583,390,69,84,59,0,12,7,0,2,5,442,19,0,1119,17,31,831300,17031831300,143,12,7,7,18.108326596604687,77.8496362166532,0.0,0.4850444624090542,31.52789005658852,5.578011317704123,4.298642533936651,0.0
Census Tract 8314; Cook County; Illinois,3118,521,1458,294,838,33516,769,323,141,186,3,10,45,65,6,21,971,104,219,979,17,31,831400,17031831400,327,13,110,27,46.76074406670943,26.87620269403464,9.429121231558693,16.709429121231558,24.663245670301475,10.359204618345093,10.710607621009268,7.023733162283515
Census Tract 8315; Cook County; Illinois,3479,990,343,141,1859,78682,326,290,64,108,0,10,126,0,0,0,1959,120,36,1219,17,31,831500,17031831500,172,10,126,0,9.859154929577464,53.434895084794476,4.0528887611382585,28.456453003736705,9.370508766887037,8.335728657660248,6.1255742725880555,1.0347801092267894
Census Tract 8316; Cook County; Illinois,7209,1878,629,182,4494,59535,457,399,427,162,104,210,71,23,31,146,3371,197,30,1181,17,31,831600,17031831600,589,314,94,177,8.725204605354419,62.338743237619646,2.524622000277431,26.05076987099459,6.339298099597725,5.534748231377445,5.843963215663008,0.41614648356221395
Census Tract 8317; Cook County; Illinois,2110,1003,65,56,956,47232,268,346,42,78,38,34,8,46,4,0,1125,45,15,920,17,31,831700,17031831700,120,72,54,4,3.080568720379147,45.308056872037916,2.654028436018957,47.535545023696685,12.701421800947868,16.398104265402843,4.0,0.7109004739336493
Census Tract 8318; Cook County; Illinois,7545,2698,546,2610,1414,84357,1320,1070,311,479,123,119,140,204,120,96,3609,129,45,1393,17,31,831800,17031831800,790,242,344,216,7.236580516898608,18.740888005301525,34.59244532803181,35.75878064943671,17.495029821073558,14.181577203445991,3.5743973399833746,0.5964214711729622
Census Tract 8319; Cook County; Illinois,2874,2307,66,168,245,131567,311,1038,65,61,19,0,121,74,5,102,2139,54,0,2218,17,31,831900,17031831900,126,19,195,107,2.2964509394572024,8.524704244954767,5.845511482254697,80.27139874739039,10.82115518441197,36.11691022964509,2.524544179523142,0.0
Census Tract 8320; Cook County; Illinois,1654,1345,22,57,141,146944,121,671,48,17,6,29,146,69,10,8,1429,49,0,2262,17,31,832000,17031832000,65,35,215,18,1.3301088270858523,8.52478839177751,3.4461910519951635,81.3180169286578,7.315598548972188,40.5683192261185,3.4289713086074176,0.0
Census Tract 8321; Cook County; Illinois,3690,1893,1074,105,433,84875,583,1136,146,186,62,10,160,113,0,0,2501,133,71,1351,17,31,832100,17031832100,332,72,273,0,29.105691056910572,11.734417344173442,2.8455284552845526,51.300813008130085,15.799457994579946,30.78590785907859,5.317872850859656,1.924119241192412
Census Tract 8322; Cook County; Illinois,3211,2227,108,357,326,152902,226,1424,106,78,0,9,92,68,30,0,2544,48,0,1893,17,31,832200,17031832200,184,9,160,30,3.3634381812519467,10.152600436001245,11.118031765805044,69.35534101526004,7.0383058237309255,44.34755527872937,1.8867924528301887,0.0
Census Tract 8323; Cook County; Illinois,2151,1495,146,163,187,131212,178,788,42,29,0,0,31,55,0,0,1694,38,0,2183,17,31,832300,17031832300,71,0,86,0,6.787540678754069,8.693630869363087,7.577870757787075,69.5025569502557,8.275220827522082,36.63412366341237,2.2432113341204247,0.0
Census Tract 8324; Cook County; Illinois,3640,2119,221,154,1025,128000,176,1340,45,129,141,0,15,51,66,0,2695,137,0,2023,17,31,832400,17031832400,174,141,66,66,6.071428571428571,28.15934065934066,4.230769230769231,58.214285714285715,4.835164835164836,36.81318681318682,5.083487940630798,0.0
Census Tract 8325; Cook County; Illinois,3336,2619,86,128,326,148971,430,848,132,104,148,14,228,62,72,68,1935,90,0,1931,17,31,832500,17031832500,236,162,290,140,2.577937649880096,9.772182254196643,3.8369304556354913,78.50719424460432,12.88968824940048,25.41966426858513,4.651162790697675,0.0
