NAME,TotalPop,White_NonHisp,Black,Asian,Hispanic,MedianIncome,BelowPoverty,BachelorsOrHigher,Male_Under18,Female_Under18,Male_18_34,Female_18_34,Male_35_64,Female_35_64,Male_65plus,Female_65plus,LaborForce,Unemployed,NoHealthInsurance,MedianRent,STATE,COUNTY,TRACT,TRACT_FIPS
Census Tract 8058.02; Cook County; Illinois,5219,4519,55,238,321,136415,184,1424,110,140,59,15,157,27,73,59,2842,108,14,1428,17,031,805802,17031805802
Census Tract 8059.01; Cook County; Illinois,4260,2772,98,589,632,88321,316,597,61,124,17,11,43,47,21,36,1884,82,33,1735,17,031,805901,17031805901
Census Tract 8059.02; Cook County; Illinois,6238,3916,98,1497,433,153182,90,1975,202,150,120,55,78,58,23,35,3482,139,90,1436,17,031,805902,17031805902
Census Tract 8060.01; Cook County; Illinois,5273,2362,590,1748,427,60694,695,1063,97,144,89,0,18,23,69,140,2910,175,0,1293,17,031,806001,17031806001
Census Tract 8060.02; Cook County; Illinois,7545,3075,296,2980,967,69354,771,1124,202,166,24,70,57,67,144,171,3286,118,184,1453,17,031,806002,17031806002
Census Tract 8060.04; Cook County; Illinois,8790,4385,88,2440,1763,75704,922,1763,81,191,113,210,218,126,174,78,4643,344,187,1269,17,031,806004,17031806004
Census Tract 8060.05; Cook County; Illinois,2561,497,160,855,982,103636,208,271,49,113,18,0,6,36,73,237,1593,13,18,1569,17,031,806005,17031806005
Census Tract 8060.06; Cook County; Illinois,4292,2107,0,1511,465,64015,516,637,41,79,19,43,54,82,22,25,2113,153,139,1479,17,031,806006,17031806006
Census Tract 8061.02; Cook County; Illinois,4337,2422,358,663,748,110227,392,911,115,166,14,104,22,62,59,114,2374,148,0,1851,17,031,806102,17031806102
Census Tract 8061.03; Cook County; Illinois,5282,3018,121,980,1088,110101,137,970,61,129,101,26,88,83,95,110,2901,65,73,1273,17,031,806103,17031806103
Census Tract 8061.04; Cook County; Illinois,4719,2229,793,887,592,46382,1095,1118,145,153,0,154,19,59,33,8,2365,309,124,1215,17,031,806104,17031806104
Census Tract 8062.01; Cook County; Illinois,4583,2669,510,682,676,75563,429,1119,208,101,14,0,69,94,106,44,2790,187,155,1713,17,031,806201,17031806201
Census Tract 8062.02; Cook County; Illinois,4923,3268,98,305,962,76995,487,994,193,95,0,79,60,96,68,63,2575,182,0,1460,17,031,806202,17031806202
Census Tract 8063; Cook County; Illinois,4325,2590,244,191,1122,101078,187,936,105,70,16,45,35,53,57,38,2267,130,82,1373,17,031,806300,17031806300
Census Tract 8064; Cook County; Illinois,2463,1533,28,108,684,120869,105,487,165,98,44,6,10,45,42,36,1316,27,0,1203,17,031,806400,17031806400
Census Tract 8065.01; Cook County; Illinois,2577,650,115,256,1476,86813,227,269,36,194,2,80,43,32,29,32,1335,97,148,1773,17,031,806501,17031806501
Census Tract 8065.02; Cook County; Illinois,3912,2017,24,296,1522,80682,250,542,68,97,10,46,121,11,57,61,2372,132,10,1506,17,031,806502,17031806502
Census Tract 8066; Cook County; Illinois,3237,2033,29,484,660,116563,179,713,78,61,31,17,115,113,36,32,1785,8,31,1000,17,031,806600,17031806600
Census Tract 8067; Cook County; Illinois,4343,2854,191,706,485,115929,130,1070,126,114,7,46,87,15,53,24,2081,41,13,2669,17,031,806700,17031806700
Census Tract 8068.01; Cook County; Illinois,4299,2523,482,871,162,76726,566,1054,32,99,37,78,62,91,40,46,2170,71,33,1596,17,031,806801,17031806801
Census Tract 8068.02; Cook County; Illinois,3337,1399,173,732,906,115000,97,613,171,116,65,27,51,88,48,20,1628,56,27,1641,17,031,806802,17031806802
Census Tract 8069; Cook County; Illinois,5198,2193,438,1811,578,74036,572,1116,126,0,118,42,148,89,93,54,2686,183,0,1768,17,031,806900,17031806900
Census Tract 8070; Cook County; Illinois,5332,2087,840,1272,946,56599,663,875,147,146,94,20,91,67,186,134,2795,227,20,1370,17,031,807000,17031807000
Census Tract 8071; Cook County; Illinois,3653,2528,121,344,333,160313,196,762,77,169,12,69,23,11,17,55,1518,27,31,1906,17,031,807100,17031807100
Census Tract 8072; Cook County; Illinois,5864,2833,840,1318,835,107500,627,1365,221,231,65,79,65,72,122,136,3144,206,108,1676,17,031,807200,17031807200
Census Tract 8073; Cook County; Illinois,8145,3435,882,2905,607,83798,519,1526,559,116,144,164,194,157,131,39,4088,123,34,1489,17,031,807300,17031807300
Census Tract 8074; Cook County; Illinois,6883,3356,857,2035,500,88542,580,1451,492,126,63,98,76,182,123,49,3232,190,0,1390,17,031,807400,17031807400
Census Tract 8075; Cook County; Illinois,3243,1334,163,1162,515,142313,77,841,71,44,32,6,46,19,34,22,1952,125,17,1833,17,031,807500,17031807500
Census Tract 8076; Cook County; Illinois,6365,2747,793,2245,415,110837,601,1639,152,117,20,103,80,85,25,173,3126,125,57,1872,17,031,807600,17031807600
Census Tract 8077; Cook County; Illinois,6298,3012,647,1583,871,67500,1550,1006,172,189,36,105,172,128,21,66,2924,179,152,1229,17,031,807700,17031807700
Census Tract 8078; Cook County; Illinois,2666,1465,63,852,125,156771,90,568,45,69,24,56,40,11,20,37,1384,86,11,3501,17,031,807800,17031807800
Census Tract 8079; Cook County; Illinois,4295,2410,248,1188,321,110346,184,976,334,158,47,0,38,119,58,52,1889,78,21,-666666666,17,031,807900,17031807900
Census Tract 8080.01; Cook County; Illinois,3634,2055,39,1072,421,107500,113,1042,78,33,23,37,31,33,27,94,1861,155,89,2972,17,031,808001,17031808001
Census Tract 8080.02; Cook County; Illinois,5250,3505,101,1204,250,105982,312,1145,132,167,62,13,12,13,35,51,2074,119,144,3501,17,031,808002,17031808002
Census Tract 8081; Cook County; Illinois,3908,2903,181,378,423,50974,406,542,0,72,18,0,52,113,59,51,1331,41,0,1271,17,031,808100,17031808100
Census Tract 8082; Cook County; Illinois,5571,3548,152,1279,466,93550,400,907,111,122,53,75,107,63,180,54,2786,199,53,1685,17,031,808200,17031808200
Census Tract 8083.01; Cook County; Illinois,6102,2823,103,2093,629,70880,722,1451,145,52,67,87,69,13,71,63,2749,138,0,2163,17,031,808301,17031808301
Census Tract 8083.02; Cook County; Illinois,4487,2217,99,1700,135,86161,666,1192,73,47,56,51,73,8,238,132,2334,164,80,1877,17,031,808302,17031808302
Census Tract 8084; Cook County; Illinois,4499,2496,171,1255,326,136645,265,851,84,66,41,77,50,7,26,99,2541,74,17,2183,17,031,808400,17031808400
Census Tract 8085; Cook County; Illinois,4255,2630,81,825,511,133091,185,1036,184,83,71,18,34,83,61,44,2207,99,66,2452,17,031,808500,17031808500
Census Tract 8086; Cook County; Illinois,2385,1834,50,267,157,159583,100,588,166,37,30,22,30,56,25,8,1260,24,7,2410,17,031,808600,17031808600
Census Tract 8087.02; Cook County; Illinois,5338,3064,454,1041,640,58011,222,256,9,0,1294,1347,314,210,14,5,1902,174,94,1417,17,031,808702,17031808702
Census Tract 8088; Cook County; Illinois,3844,3091,49,314,114,160789,182,761,39,7,102,192,29,16,31,97,2071,87,33,1725,17,031,808800,17031808800
Census Tract 8089; Cook County; Illinois,4216,3552,57,192,216,192577,88,1126,101,88,11,22,24,16,31,46,2302,44,11,1773,17,031,808900,17031808900
Census Tract 8090; Cook County; Illinois,4051,3320,211,45,387,207434,197,940,161,60,19,29,56,7,48,48,1612,41,9,3501,17,031,809000,17031809000
Census Tract 8091; Cook County; Illinois,3487,2827,63,131,274,105469,358,999,115,132,36,19,55,22,38,52,1736,129,125,1453,17,031,809100,17031809100
Census Tract 8092; Cook County; Illinois,4930,512,2610,153,1122,51978,850,457,236,167,29,50,31,88,14,40,2357,154,15,1376,17,031,809200,17031809200
Census Tract 8093; Cook County; Illinois,4748,2644,426,701,698,49063,1319,751,68,116,150,47,388,241,20,38,2204,65,0,1710,17,031,809300,17031809300
Census Tract 8094.01; Cook County; Illinois,3116,2198,115,330,401,103269,288,942,13,104,0,90,58,73,26,28,1490,107,0,1489,17,031,809401,17031809401
Census Tract 8094.02; Cook County; Illinois,2844,1730,42,638,224,60000,1018,592,0,0,29,41,81,273,9,22,1101,146,0,2548,17,031,809402,17031809402
Census Tract 8095; Cook County; Illinois,4173,2774,275,693,265,75620,635,1113,114,35,10,85,407,107,19,107,2487,92,17,1926,17,031,809500,17031809500
Census Tract 8096; Cook County; Illinois,2987,1236,892,182,428,71635,173,574,41,32,35,11,0,0,11,0,1486,135,0,1711,17,031,809600,17031809600
Census Tract 8097; Cook County; Illinois,3768,1701,974,286,628,131140,174,589,65,149,32,23,54,28,26,27,1882,70,40,2042,17,031,809700,17031809700
Census Tract 8098; Cook County; Illinois,2616,1743,325,191,152,77694,357,470,44,132,0,51,37,65,14,60,1322,86,7,1401,17,031,809800,17031809800
Census Tract 8099; Cook County; Illinois,2734,1999,92,312,177,121429,200,690,64,36,0,12,110,138,8,25,1587,98,11,1877,17,031,809900,17031809900
Census Tract 8100; Cook County; Illinois,5196,4118,148,310,311,119231,659,1410,155,64,0,18,79,39,97,104,3395,138,0,1803,17,031,810000,17031810000
Census Tract 8101; Cook County; Illinois,4469,3072,178,252,728,95483,218,1157,139,69,38,191,131,71,20,1,2979,164,0,1544,17,031,810100,17031810100
Census Tract 8102; Cook County; Illinois,6516,1710,3047,603,888,75161,999,1077,338,124,123,20,39,82,247,156,4105,253,0,1488,17,031,810200,17031810200
Census Tract 8103.01; Cook County; Illinois,4286,1446,713,389,1538,92130,222,736,106,124,26,184,0,18,39,80,2625,494,0,1585,17,031,810301,17031810301
Census Tract 8103.02; Cook County; Illinois,3233,1996,524,126,255,121629,130,575,73,77,24,6,13,56,62,24,1920,90,38,1829,17,031,810302,17031810302
Census Tract 8104; Cook County; Illinois,5692,5156,50,124,239,148750,193,1321,172,114,93,119,78,171,117,73,3096,117,0,1673,17,031,810400,17031810400
Census Tract 8105.01; Cook County; Illinois,5117,4139,89,271,591,88194,311,820,67,82,95,72,53,78,24,69,2404,136,0,2050,17,031,810501,17031810501
Census Tract 8105.02; Cook County; Illinois,5947,4213,37,710,981,82037,335,672,233,12,69,80,39,19,16,47,2977,196,0,1200,17,031,810502,17031810502
Census Tract 8106; Cook County; Illinois,4806,2762,68,512,1406,80677,244,622,250,115,30,84,108,45,1,80,2393,127,0,1185,17,031,810600,17031810600
Census Tract 8107.01; Cook County; Illinois,5035,2877,0,195,1963,72418,601,473,71,161,72,65,23,21,0,106,2855,160,81,1282,17,031,810701,17031810701
Census Tract 8107.02; Cook County; Illinois,4053,2078,103,141,1671,73750,243,463,169,11,19,109,87,49,37,48,2291,181,100,1240,17,031,810702,17031810702
Census Tract 8108; Cook County; Illinois,5060,2112,39,282,2343,97134,92,554,154,62,0,187,175,165,10,43,2506,192,139,1537,17,031,810800,17031810800
Census Tract 8109; Cook County; Illinois,5899,3104,225,130,2392,56292,444,868,82,40,115,0,17,78,96,0,3072,211,0,1279,17,031,810900,17031810900
Census Tract 8110; Cook County; Illinois,3935,3024,22,84,770,97868,216,588,137,49,0,84,9,112,65,73,1925,120,19,1534,17,031,811000,17031811000
Census Tract 8111; Cook County; Illinois,6915,4122,9,244,2456,70714,385,976,126,278,32,63,101,221,48,94,3365,149,0,1305,17,031,811100,17031811100
Census Tract 8112; Cook County; Illinois,5328,2661,0,126,2504,75057,836,635,41,47,111,129,102,9,37,80,2817,83,73,1115,17,031,811200,17031811200
Census Tract 8113.01; Cook County; Illinois,4155,1227,99,41,2765,73171,204,271,143,157,39,87,81,34,23,98,2125,119,57,1153,17,031,811301,17031811301
Census Tract 8113.02; Cook County; Illinois,3611,442,205,51,2913,58426,330,180,77,107,45,79,92,68,33,0,2095,268,18,1175,17,031,811302,17031811302
Census Tract 8114.01; Cook County; Illinois,4786,1569,50,123,2941,89948,416,505,134,53,15,189,108,142,160,11,2966,75,0,1089,17,031,811401,17031811401
Census Tract 8114.02; Cook County; Illinois,4181,1396,58,214,2461,79617,234,380,125,122,10,63,48,28,8,42,2066,97,21,1213,17,031,811402,17031811402
Census Tract 8115; Cook County; Illinois,6173,3129,0,99,2937,77296,699,703,350,8,143,61,118,83,131,38,3272,271,322,1087,17,031,811500,17031811500
Census Tract 8116; Cook County; Illinois,5472,3433,74,262,1627,63311,481,694,202,48,87,69,126,94,89,56,3328,108,76,1220,17,031,811600,17031811600
Census Tract 8117.01; Cook County; Illinois,3135,620,0,113,2343,74899,721,198,56,95,41,90,10,33,18,23,1859,85,77,992,17,031,811701,17031811701
Census Tract 8117.02; Cook County; Illinois,5669,1645,71,333,3584,71514,646,283,171,172,120,26,173,110,109,33,2839,109,44,1092,17,031,811702,17031811702
Census Tract 8118; Cook County; Illinois,5513,1617,221,107,3392,96343,259,484,67,70,34,36,79,26,12,105,2666,130,24,2366,17,031,811800,17031811800
Census Tract 8119; Cook County; Illinois,5910,4378,387,346,477,218500,178,1079,197,185,203,378,71,114,67,40,2567,158,43,1597,17,031,811900,17031811900
Census Tract 8120; Cook County; Illinois,5579,4617,136,420,255,138945,53,1160,237,53,127,5,6,25,39,139,2981,222,0,1392,17,031,812000,17031812000
Census Tract 8121; Cook County; Illinois,4750,2611,1458,93,300,123393,304,813,205,212,26,0,95,196,76,80,2610,165,41,1237,17,031,812100,17031812100
Census Tract 8122; Cook County; Illinois,3658,2536,435,175,325,236250,173,656,164,102,31,45,37,10,43,51,1910,50,5,-666666666,17,031,812200,17031812200
Census Tract 8123.01; Cook County; Illinois,5461,3401,663,456,690,93190,298,1800,85,115,0,104,67,86,27,40,3249,112,15,2364,17,031,812301,17031812301
Census Tract 8123.02; Cook County; Illinois,2709,1904,406,95,227,138793,72,600,57,63,11,8,12,74,52,11,1321,57,0,1333,17,031,812302,17031812302
Census Tract 8124; Cook County; Illinois,3296,2570,212,156,122,250001,117,696,24,107,15,12,40,70,22,45,1629,145,0,1956,17,031,812400,17031812400
Census Tract 8125; Cook County; Illinois,3295,1917,1008,10,262,71375,395,587,68,160,30,21,60,97,30,16,1764,167,0,1107,17,031,812500,17031812500
Census Tract 8126; Cook County; Illinois,3598,2002,1054,196,182,78929,302,1047,100,43,14,44,38,68,11,103,2150,199,15,1331,17,031,812600,17031812600
Census Tract 8127; Cook County; Illinois,3126,2008,434,214,374,93375,292,747,15,40,0,121,2,52,23,50,1989,76,14,1303,17,031,812700,17031812700
Census Tract 8128.01; Cook County; Illinois,3302,1781,965,124,215,72987,432,797,144,90,61,0,12,32,0,25,1984,126,0,1393,17,031,812801,17031812801
Census Tract 8128.02; Cook County; Illinois,2751,1430,637,166,201,86569,184,651,42,142,29,42,60,46,7,35,1510,16,46,1268,17,031,812802,17031812802
Census Tract 8129; Cook County; Illinois,4649,3171,875,114,279,147614,308,1229,147,147,23,39,61,83,37,45,2508,76,14,1252,17,031,812900,17031812900
Census Tract 8130; Cook County; Illinois,3763,2299,636,154,395,161505,209,867,85,226,47,8,35,68,8,21,2075,79,116,1306,17,031,813000,17031813000
Census Tract 8131; Cook County; Illinois,4520,2039,1109,571,521,119583,165,1122,72,96,48,65,118,63,113,124,2605,102,0,1313,17,031,813100,17031813100
Census Tract 8132; Cook County; Illinois,4437,2923,418,306,440,136042,319,1125,78,153,79,11,32,80,29,42,2384,260,0,1267,17,031,813200,17031813200
Census Tract 8133.01; Cook County; Illinois,3091,119,50,0,2922,53226,496,115,43,169,40,17,91,163,14,13,1570,156,78,1074,17,031,813301,17031813301
Census Tract 8133.02; Cook County; Illinois,2955,65,95,0,2795,51144,719,67,20,74,53,19,69,71,9,20,1395,32,151,1082,17,031,813302,17031813302
Census Tract 8134; Cook County; Illinois,8115,936,289,104,6751,71899,1122,372,272,368,12,154,297,307,0,24,3620,210,64,1111,17,031,813400,17031813400
Census Tract 8135; Cook County; Illinois,6489,331,239,14,5905,77713,712,341,73,275,105,133,189,264,64,0,3613,107,47,1081,17,031,813500,17031813500
Census Tract 8136; Cook County; Illinois,5288,394,0,8,4886,70556,375,86,54,223,164,172,21,184,71,21,2433,61,18,1142,17,031,813600,17031813600
Census Tract 8137.01; Cook County; Illinois,2727,61,164,0,2502,58065,237,164,82,34,0,68,86,112,14,21,1501,96,65,1139,17,031,813701,17031813701
Census Tract 8137.02; Cook County; Illinois,4698,173,753,0,3772,78125,488,182,46,199,73,114,122,25,0,1,2670,168,47,1310,17,031,813702,17031813702
Census Tract 8138.01; Cook County; Illinois,3393,65,42,0,3286,57303,547,87,122,62,19,105,37,53,37,41,1681,49,29,1073,17,031,813801,17031813801
Census Tract 8138.02; Cook County; Illinois,4537,478,127,30,3894,67277,1024,282,12,239,38,22,151,197,0,18,2314,42,118,1143,17,031,813802,17031813802
Census Tract 8139; Cook County; Illinois,6782,454,358,42,5928,71152,559,282,60,114,58,126,239,132,81,43,2903,44,27,1140,17,031,813900,17031813900
Census Tract 8140; Cook County; Illinois,4689,611,81,0,3950,68438,576,375,96,97,51,52,205,175,30,103,2529,211,54,992,17,031,814000,17031814000
Census Tract 8141; Cook County; Illinois,4449,172,55,0,4204,59360,601,265,41,70,38,163,118,145,52,80,2254,99,0,1151,17,031,814100,17031814100
Census Tract 8142; Cook County; Illinois,7709,486,1,19,7202,73108,921,475,114,168,180,150,276,227,23,89,4130,134,156,1147,17,031,814200,17031814200
Census Tract 8143; Cook County; Illinois,4920,206,115,0,4516,54539,964,110,85,155,70,101,353,186,34,62,2458,118,58,1000,17,031,814300,17031814300
Census Tract 8144; Cook County; Illinois,7810,613,108,40,7022,71514,1228,561,0,390,153,250,133,125,35,81,3619,225,63,1273,17,031,814400,17031814400
Census Tract 8145; Cook County; Illinois,5571,973,129,37,4406,82361,144,266,303,98,38,23,51,224,66,11,2638,34,33,1211,17,031,814500,17031814500
Census Tract 8146; Cook County; Illinois,5494,1468,332,347,3290,98420,639,670,114,93,37,59,343,49,47,16,2825,219,53,1067,17,031,814600,17031814600
Census Tract 8147; Cook County; Illinois,5309,1150,169,432,3371,80536,627,581,185,229,40,7,65,163,0,102,2773,191,7,1192,17,031,814700,17031814700
Census Tract 8148; Cook County; Illinois,6535,2208,714,252,3325,67435,465,698,147,214,84,83,77,141,169,132,3742,384,18,1248,17,031,814800,17031814800
Census Tract 8149; Cook County; Illinois,6676,1695,1024,433,3349,58670,879,1048,181,69,126,0,118,48,36,25,4191,262,0,1122,17,031,814900,17031814900
Census Tract 8150; Cook County; Illinois,3705,632,456,267,2299,80814,381,311,75,125,48,11,23,0,78,19,2090,53,0,1233,17,031,815000,17031815000
Census Tract 8151; Cook County; Illinois,4586,485,798,137,3148,83364,726,333,56,226,33,62,158,117,20,45,2531,204,0,1395,17,031,815100,17031815100
Census Tract 8152; Cook County; Illinois,6696,1471,485,16,4724,62165,610,435,219,108,151,131,195,227,0,110,3800,60,18,1220,17,031,815200,17031815200
Census Tract 8153; Cook County; Illinois,3514,1428,27,60,1903,100754,172,834,31,149,39,19,77,114,18,103,1971,173,36,1121,17,031,815300,17031815300
Census Tract 8154; Cook County; Illinois,5163,3005,351,182,1625,72526,516,776,37,278,159,32,125,60,45,309,3014,45,0,1125,17,031,815400,17031815400
Census Tract 8155; Cook County; Illinois,8210,1154,204,179,6632,87018,1010,682,338,369,104,213,60,216,52,85,3897,341,185,-666666666,17,031,815500,17031815500
Census Tract 8156; Cook County; Illinois,5519,3457,65,66,1838,82063,198,892,25,89,238,15,110,130,42,43,2510,12,138,1309,17,031,815600,17031815600
Census Tract 8157.01; Cook County; Illinois,3956,2728,27,23,1064,154696,312,772,108,103,29,23,13,44,19,50,2009,75,0,-666666666,17,031,815701,17031815701
Census Tract 8157.02; Cook County; Illinois,5006,3087,25,106,1603,147993,61,1334,174,148,67,61,36,22,159,142,2781,84,0,1449,17,031,815702,17031815702
Census Tract 8158; Cook County; Illinois,1784,1310,47,15,307,128571,93,265,67,47,6,5,50,20,26,14,940,42,0,1977,17,031,815800,17031815800
Census Tract 8159; Cook County; Illinois,5109,2325,1352,643,659,81146,545,1409,125,182,0,0,105,41,29,194,3326,117,0,1328,17,031,815900,17031815900
Census Tract 8160; Cook County; Illinois,3212,1890,694,113,249,91527,347,712,133,176,0,64,145,93,21,73,2038,85,35,1527,17,031,816000,17031816000
Census Tract 8161; Cook County; Illinois,5679,3205,1426,248,649,62389,591,854,153,124,6,0,48,46,39,86,2710,210,39,1309,17,031,816100,17031816100
Census Tract 8162; Cook County; Illinois,4543,1801,250,26,2335,92943,164,646,242,160,21,47,66,124,23,17,2530,101,0,1118,17,031,816200,17031816200
Census Tract 8163; Cook County; Illinois,4679,804,103,62,3678,64177,1002,273,157,74,70,75,64,199,12,46,2329,40,0,1238,17,031,816300,17031816300
